X,Y,L_m_Upstream,Max_Vel,Min_Vel,Mean_Vel,StreamNumber
304824.94766718,3498379.75942367,52728.0389183032,2.4491412198,0.0661020979413635,1.86447583196749,7
313494.94766718,3513079.75942367,56645.9783106966,2.4491412198,0.0761395809965601,2.20281639384435,4
334944.94766718,3530479.75942367,126141.06483833,2.4491412198,0.067223316104653,1.94499315504618,103
332214.94766718,3521269.75942367,118894.67740078,2.4491412198,0.0719724683983487,1.94334216799004,102
335844.94766718,3492949.75942367,108260.056198321,2.4491412198,0.0776853341369837,2.09512030278707,19
326214.94766718,3489979.75942367,73144.6406361014,2.4491412198,0.0707398170520682,1.63569007169158,12
332304.94766718,3531529.75942367,129414.079990231,2.4491412198,0.0667912590629392,1.82916835541693,98
324654.94766718,3531649.75942367,133785.400333792,2.4491412198,0.0674069809382542,1.78200668145035,97
315624.94766718,3483709.75942367,71864.0518910709,2.4491412198,0.0708517637000961,1.70214215975163,11
329004.94766718,3524839.75942367,126833.714190967,2.4491412198,0.0689236638225855,1.85624646919106,99
330234.94766718,3523069.75942367,124631.805102377,2.4491412198,0.0664378239377383,1.87668242011376,100
339174.94766718,3494959.75942367,93010.5821821197,2.4491412198,0.068766800812169,2.14803910376319,18
327834.94766718,3499639.75942367,75676.1839254269,2.4491412198,0.0670593062471869,2.20585844495543,14
371784.94766718,3532489.75942367,167178.755288411,2.4491412198,0.139552615409664,1.73675820659429,86
328854.94766718,3520609.75942367,104066.96961967,2.4491412198,0.0824657296377874,1.88989022158011,105
332484.94766718,3493459.75942367,97152.1968981946,2.4491412198,0.0723870778731337,2.06291114804534,16
329634.94766718,3494719.75942367,81265.960979661,2.4491412198,0.0692160833120399,2.06572336866146,15
364374.94766718,3472369.75942367,140265.400333792,2.4491412198,0.111756694665703,2.02315686425001,28
432234.94766718,3437719.75942367,250521.112371156,2.4491412198,0.210814068502225,1.98632608377007,50
310434.94766718,3530479.75942367,47615.915549465,2.4491412198,0.0722433454576265,1.14617297428364,1
410034.94766718,3474349.75942367,202970.86132622,2.4491412198,0.164825423507388,2.02132450882216,69
407574.94766718,3487039.75942367,187276.168697009,2.4491412198,0.102447525762491,1.99869605169917,80
428664.94766718,3440689.75942367,244637.882939005,2.4491412198,0.172376353953754,1.99632941454555,49
414564.94766718,3461629.75942367,214860.701141688,2.4491412198,0.0692160833120399,2.05822039299192,68
301284.94766718,3487549.75942367,81987.4241767194,2.4491412198,0.0697944237012599,1.5932991209298,9
334854.94766718,3490669.75942367,111538.067017464,2.4491412198,0.0710005385130589,2.06478975976501,21
403974.94766718,3478189.75942367,185981.904628297,2.4491412198,0.0776220151488206,2.07243877282405,75
346884.94766718,3524779.75942367,116009.164415257,2.4491412198,0.0785933322315415,2.03375463770536,104
345084.94766718,3477859.75942367,130682.759646672,2.4491412198,0.0688453117418342,2.01291617872682,22
406044.94766718,3477919.75942367,188033.447917622,2.4491412198,0.0969674525021254,2.05053128976342,74
310314.94766718,3471049.75942367,92423.7401875201,2.4491412198,0.082918716041023,1.43002274056317,10
403374.94766718,3485059.75942367,181839.04099541,2.4491412198,0.0669564368843626,2.04934444908146,81
406824.94766718,3476389.75942367,193533.956570387,2.4491412198,0.118462161157424,2.04453347441291,70
358494.94766718,3463069.75942367,150948.112447663,2.4491412198,0.107022664761431,1.92499219804232,26
404004.94766718,3480529.75942367,181480.807230501,2.4491412198,0.0850126575127894,2.0690750795842,77
357474.94766718,3466009.75942367,149006.274785822,2.4491412198,0.11747613677261,1.93956803445083,25
305844.94766718,3493759.75942367,78759.1189850614,2.4491412198,0.0675289316094064,1.606576674804,8
422574.94766718,3434839.75942367,252255.082067353,2.4491412198,0.493746362195337,1.94048767772837,47
350604.94766718,3553219.75942367,157467.95226313,2.4491412198,0.121621820327871,1.72817428140725,89
437124.94766718,3433249.75942367,262615.956519382,2.4491412198,0.20228348153678,1.96316067131703,52
336024.94766718,3494479.75942367,92159.9220103399,2.4491412198,0.0665837600696168,2.16228933679319,17
401154.94766718,3487849.75942367,173856.694680805,2.4491412198,0.100659524334524,2.06020237068596,82
323214.94766718,3493609.75942367,67429.7163956096,2.4491412198,0.0667083971359019,1.7743014464328,13
356634.94766718,3548989.75942367,162449.932778471,2.4491412198,0.150249623236564,1.695853329022,88
427314.94766718,3441349.75942367,243298.17731152,2.4491412198,0.172816416546318,1.98605388776419,48
461124.94766718,3440419.75942367,284285.493296811,2.4491412198,1.43370205606302,1.95373435023676,56
406764.94766718,3475189.75942367,192388.443584864,2.4491412198,0.0755619137611818,2.05398423322583,71
437034.94766718,3429799.75942367,266522.718421714,2.4491412198,0.0816477080086984,1.94696208900823,53
409974.94766718,3436999.75942367,244982.807179497,2.4491412198,0.268336764973696,1.9478830764446,45
433524.94766718,3438859.75942367,250728.097219254,2.4491412198,0.146775699566191,1.99466282856156,51
311844.94766718,3511219.75942367,55307.5216000221,2.4491412198,0.0697178036619557,2.25090931437692,3
443664.94766718,3435139.75942367,262382.35262245,2.4491412198,0.0920096302158195,1.98053625875333,54
415824.94766718,3439309.75942367,239996.562595444,2.4491412198,0.138053164438548,1.97270225316118,46
404844.94766718,3476449.75942367,188342.859172592,2.4491412198,0.0759753293149507,2.07216656865113,73
344604.94766718,3472549.75942367,150875.686040792,2.4491412198,0.130301263067034,1.86572158077721,23
460404.94766718,3440719.75942367,283490.934855583,2.4491412198,0.209571375146899,1.95469692686313,57
428364.94766718,3452719.75942367,240255.019306119,2.4491412198,0.102505531355096,1.99729988861018,65
373974.94766718,3472369.75942367,148956.569158337,2.4491412198,0.105380472275157,2.05737008380051,34
332634.94766718,3540709.75942367,142712.305089624,2.4491412198,0.067952706378543,1.8623274248642,95
402744.94766718,3478219.75942367,181098.086451115,2.4491412198,0.0715169362012052,2.09387615150645,76
403014.94766718,3481249.75942367,180540.512857986,2.4491412198,0.0671208934482139,2.08155642768571,78
309204.94766718,3513319.75942367,36937.8333035729,2.4491412198,0.0685303066161076,1.94927854551703,2
337524.94766718,3493009.75942367,105285.426330344,2.4491412198,0.070364367594663,2.15098371123331,20
458274.94766718,3439459.75942367,280714.761698282,2.4491412198,0.192670748030988,1.95763119751581,58
401574.94766718,3492919.75942367,178489.852686206,2.4491412198,0.0914090154180116,1.94670561377345,84
390864.94766718,3499339.75942367,172918.532342646,2.4491412198,0.0658270714293376,1.99869530944329,85
377874.94766718,3470929.75942367,157870.164389753,2.4491412198,0.124238046908134,2.00851330869309,37
422844.94766718,3460609.75942367,228494.439226604,2.4491412198,0.168877096927964,1.99510226870121,66
333384.94766718,3538729.75942367,140313.188207169,2.4491412198,0.066542122078245,1.88697554107181,96
354924.94766718,3469729.75942367,138646.283451338,2.4491412198,0.0663122806802563,2.00350898170907,24
376104.94766718,3472339.75942367,151732.376516375,2.4491412198,0.0957050252633296,2.04650311855513,35
437934.94766718,3444259.75942367,254127.874273489,2.4491412198,0.10767247519415,1.98352335510074,63
443574.94766718,3440479.75942367,263040.220588094,2.4491412198,0.216662084454103,1.97291197583747,60
330594.94766718,3544789.75942367,151643.473914169,2.4491412198,0.0681528625960842,1.82644331201559,94
320664.94766718,3557779.75942367,175829.41546019,2.4491412198,0.066687653040583,1.71532895903318,91
329814.94766718,3576529.75942367,185935.731470993,2.4491412198,0.0822518613165421,1.67162547277662,90
461124.94766718,3440419.75942367,284285.493296811,2.4491412198,1.43370205606302,1.95373435023676,55
407484.94766718,3488569.75942367,182892.939264858,2.4491412198,0.265960657404276,1.90699026085747,83
437784.94766718,3445549.75942367,255321.843969686,2.4491412198,0.13183058316414,1.97608221600239,62
437334.94766718,3445729.75942367,255506.991155943,2.4491412198,0.0954752799477901,1.97478665761509,61
369834.94766718,3469999.75942367,152723.108114905,2.4491412198,0.0678321078108666,2.01564021176221,31
